chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr16	1086323	1087088	766	49	544	0.71	0.507
chr16	1087865	1088146	282	19	206	0.73	0.512
chr16	1088464	1088840	377	20	260	0.69	0.446
chr16	1091142	1091356	215	20	140	0.651	0.896
chr16	1092512	1093357	846	73	641	0.758	0.651
chr16	1094992	1095297	306	23	201	0.657	0.697
chr16	1097001	1097408	408	26	274	0.672	0.565
chr16	1101968	1102877	910	44	590	0.648	0.464
chr16	1110386	1111447	1062	65	726	0.684	0.524
chr16	1118432	1118621	190	13	133	0.7	0.56
chr16	1119083	1119898	816	46	558	0.684	0.483
chr16	1121554	1122145	592	35	402	0.679	0.513
chr16	1125168	1125368	201	12	135	0.672	0.545
chr16	1126016	1126317	302	16	165	0.546	0.712
chr16	1127648	1127892	245	20	146	0.596	0.921
chr16	1133023	1133155	133	11	85	0.639	0.824
chr16	1134637	1134793	157	9	113	0.72	0.451
chr16	1135315	1135425	111	8	81	0.73	0.542
chr16	1135568	1135743	176	13	131	0.744	0.539
chr16	1138629	1138866	238	18	144	0.605	0.843
chr16	1139048	1139306	259	14	181	0.699	0.443
chr16	1139525	1139668	144	8	94	0.653	0.53
chr16	1139857	1140239	383	34	250	0.653	0.834
chr16	1142464	1144626	2163	301	1707	0.789	0.9
chr16	1144900	1145062	163	12	121	0.742	0.545
chr16	1146806	1148014	1209	78	789	0.653	0.607
chr16	1148416	1149514	1099	77	770	0.701	0.575
chr16	1149851	1150930	1080	80	732	0.678	0.651
chr16	1152560	1152965	406	19	275	0.677	0.425
chr16	1153286	1153604	319	19	225	0.705	0.482
chr16	1155060	1155531	472	24	297	0.629	0.533
chr16	1156348	1157408	1061	72	668	0.63	0.685
chr16	1157551	1157977	427	27	287	0.672	0.56
chr16	1159247	1159922	676	44	465	0.688	0.55
chr16	1160374	1160527	154	10	95	0.617	0.764
chr16	1161826	1162557	732	46	508	0.694	0.523
chr16	1164840	1165186	347	23	249	0.718	0.531
chr16	1165750	1165904	155	10	109	0.703	0.556
chr16	1166032	1166305	274	11	150	0.547	0.536
chr16	1167369	1167470	102	11	75	0.735	0.801
chr16	1170918	1171147	230	14	155	0.674	0.536
chr16	1171376	1171545	170	13	118	0.694	0.638
chr16	1171711	1172503	793	38	528	0.666	0.433
chr16	1173337	1173970	634	37	413	0.651	0.55
chr16	1174799	1177230	2432	187	1553	0.639	0.775
chr16	1183479	1183580	102	10	69	0.676	0.872
chr16	1184705	1185602	898	71	621	0.692	0.698
chr16	1188483	1189400	918	59	623	0.679	0.607
chr16	1190305	1190636	332	29	221	0.666	0.789
chr16	1191520	1192519	1000	69	684	0.684	0.593
chr16	1192656	1193360	705	38	438	0.621	0.571
chr16	1194181	1194430	250	23	171	0.684	0.789
chr16	1194862	1196210	1349	67	873	0.647	0.48
chr16	1198469	1199454	986	72	674	0.684	0.626
chr16	1199647	1203025	3379	218	2319	0.686	0.548
chr16	1203776	1204025	250	17	163	0.652	0.658
chr16	1205017	1205700	684	47	463	0.677	0.602
chr16	1207152	1208554	1403	92	939	0.669	0.586
chr16	1210162	1210655	494	45	366	0.741	0.664
chr16	1211127	1211635	509	39	337	0.662	0.705
chr16	1211985	1212328	344	21	239	0.695	0.508
chr16	1212451	1212534	84	6	49	0.583	0.903
chr16	1213744	1213913	170	10	108	0.635	0.59
chr16	1218873	1218980	108	13	78	0.722	0.933
chr16	1219295	1219441	147	10	96	0.653	0.641
chr16	1222388	1222848	461	37	300	0.651	0.783
chr16	1226393	1226501	109	5	64	0.587	0.537
chr16	1226833	1227085	253	23	191	0.755	0.679
chr16	1227473	1227643	171	10	117	0.684	0.501
chr16	1228485	1228681	197	9	111	0.563	0.578
chr16	1231936	1232058	123	12	91	0.74	0.753
chr16	1235356	1235697	342	20	193	0.564	0.735
chr16	1237307	1237494	188	10	113	0.601	0.593
chr16	1237683	1237860	178	8	96	0.539	0.636
chr16	1238817	1239092	276	16	190	0.688	0.49
chr16	1239367	1239674	308	27	229	0.744	0.655
chr16	1239951	1240059	109	5	64	0.587	0.537
chr16	1243456	1244050	595	43	364	0.612	0.786
chr16	1246955	1247408	454	22	293	0.645	0.477
chr16	1248034	1248238	205	19	131	0.639	0.932
chr16	1249222	1249565	344	22	235	0.683	0.567
chr16	1250146	1251745	1600	103	1064	0.665	0.584
chr16	1252442	1252688	247	18	162	0.656	0.683
chr16	1256019	1256483	465	19	277	0.596	0.484
chr16	1266098	1266327	230	11	149	0.648	0.456
chr16	1270374	1270549	176	11	120	0.682	0.539
chr16	1271513	1271620	108	8	62	0.574	0.9
chr16	1276367	1276705	339	24	224	0.661	0.649
chr16	1278142	1278506	365	28	242	0.663	0.709
chr16	1280288	1280425	138	9	94	0.681	0.575
chr16	1281417	1281986	570	27	342	0.6	0.537
chr16	1289428	1289683	256	15	170	0.664	0.563
chr16	1289966	1290190	225	9	122	0.542	0.55
chr16	1290927	1291309	383	26	282	0.736	0.511
chr16	1298804	1301128	2325	235	1576	0.678	0.885
chr16	1301919	1302334	416	24	284	0.683	0.496
chr16	1302514	1302629	116	10	80	0.69	0.725
chr16	1303872	1304498	627	41	390	0.622	0.678
chr16	1304803	1305953	1151	57	727	0.632	0.497
chr16	1306208	1306410	203	11	124	0.611	0.591
chr16	1307394	1308247	854	34	507	0.594	0.456
chr16	1309106	1309585	480	40	308	0.642	0.816
chr16	1310560	1310700	141	9	97	0.688	0.542
chr16	1313564	1313806	243	11	154	0.634	0.454
chr16	1314503	1314971	469	24	272	0.58	0.612
chr16	1316550	1316664	115	6	60	0.522	0.77
chr16	1322944	1324700	1757	181	1309	0.745	0.742
chr16	1328581	1328675	95	8	69	0.726	0.639
chr16	1331261	1332129	869	46	572	0.658	0.49
chr16	1332657	1333287	631	37	427	0.677	0.543
chr16	1333575	1334186	612	39	411	0.672	0.585
chr16	1336312	1336619	308	17	205	0.666	0.502
chr16	1337721	1338476	756	56	514	0.68	0.644
chr16	1339321	1339560	240	12	144	0.6	0.607
chr16	1340241	1342401	2161	174	1432	0.663	0.736
chr16	1344911	1345226	316	33	223	0.706	0.897
chr16	1351929	1352314	386	31	264	0.684	0.689
chr16	1353486	1353584	99	9	57	0.576	1.114
chr16	1354455	1354833	379	25	250	0.66	0.607
chr16	1355935	1356301	367	21	230	0.627	0.597
chr16	1360122	1360384	263	20	187	0.711	0.654
chr16	1362903	1364178	1276	80	849	0.665	0.58
chr16	1365083	1365633	551	44	384	0.697	0.659
chr16	1366869	1366992	124	6	71	0.573	0.593
chr16	1369076	1370106	1031	123	781	0.758	0.845
chr16	1375046	1375585	540	46	349	0.646	0.827
chr16	1378735	1379069	335	19	196	0.585	0.731
chr16	1380418	1380653	236	18	141	0.597	0.862
chr16	1387201	1387293	93	9	64	0.688	0.818
chr16	1387935	1388120	186	13	122	0.656	0.651
chr16	1389343	1389711	369	26	238	0.645	0.684
chr16	1391473	1391674	202	14	137	0.678	0.623
chr16	1393240	1393367	128	10	79	0.617	0.843
chr16	1398230	1398434	205	25	152	0.741	0.888
chr16	1403792	1404992	1201	146	916	0.763	0.848
chr16	1410177	1411151	975	87	642	0.658	0.826
chr16	1416834	1417391	558	33	365	0.654	0.553
chr16	1417937	1418779	843	60	591	0.701	0.587
chr16	1420889	1421010	122	11	85	0.697	0.746
chr16	1422580	1423259	680	53	481	0.707	0.625
chr16	1425952	1426131	180	11	118	0.656	0.57
chr16	1426401	1426588	188	10	121	0.644	0.515
chr16	1426979	1428040	1062	79	729	0.686	0.639
chr16	1428800	1428933	134	11	99	0.739	0.699
chr16	1432722	1432919	198	18	144	0.727	0.691
chr16	1433591	1433775	185	23	144	0.778	0.821
chr16	1434769	1434888	120	11	92	0.767	0.626
chr16	1435060	1435387	328	21	219	0.668	0.575
chr16	1436304	1437939	1636	93	1125	0.688	0.481
chr16	1438351	1440800	2450	128	1564	0.638	0.515
chr16	1440919	1441167	249	17	166	0.667	0.618
chr16	1441832	1442497	666	35	429	0.644	0.507
chr16	1442655	1442886	232	17	168	0.724	0.561
chr16	1443485	1443952	468	27	294	0.628	0.591
chr16	1446097	1446496	400	24	249	0.622	0.621
chr16	1447331	1448205	875	58	573	0.655	0.622
chr16	1448434	1448870	437	21	271	0.62	0.51
chr16	1449123	1449472	350	19	235	0.671	0.494
chr16	1450735	1451425	691	45	458	0.663	0.593
chr16	1454432	1454861	430	32	280	0.651	0.71
chr16	1455240	1455613	374	26	243	0.65	0.66
chr16	1456173	1456391	219	15	148	0.676	0.613
chr16	1458289	1458385	97	5	69	0.711	0.422
chr16	1458580	1458776	197	14	117	0.594	0.811
chr16	1459824	1460007	184	11	106	0.576	0.721
chr16	1464175	1465663	1489	158	1016	0.682	0.912
chr16	1473808	1473949	142	11	75	0.528	1.127
chr16	1476013	1476941	929	53	596	0.642	0.554
chr16	1477746	1478416	671	46	444	0.662	0.626
chr16	1478671	1478952	282	13	155	0.55	0.633
chr16	1482895	1484428	1534	141	1028	0.67	0.82
chr16	1485140	1487006	1867	108	1199	0.642	0.561
chr16	1489002	1490831	1830	103	1213	0.663	0.514
chr16	1491362	1492247	886	53	593	0.669	0.534
chr16	1492596	1492840	245	15	167	0.682	0.534
chr16	1493634	1493780	147	12	91	0.619	1.021
chr16	1494896	1495389	494	28	314	0.636	0.561
chr16	1495537	1495711	175	13	119	0.68	0.677
chr16	1496056	1497374	1319	70	877	0.665	0.485
chr16	1497606	1497736	131	12	94	0.718	0.717
chr16	1499795	1500148	354	22	229	0.647	0.595
chr16	1500954	1501471	518	30	337	0.651	0.548
chr16	1510195	1510919	725	38	450	0.621	0.546
chr16	1513547	1514976	1430	77	899	0.629	0.545
chr16	1515202	1515437	236	17	149	0.631	0.723
chr16	1515932	1516256	325	25	214	0.658	0.717
chr16	1516429	1516776	348	28	253	0.727	0.637
chr16	1518769	1519628	860	43	565	0.657	0.463
chr16	1519757	1520062	306	13	174	0.569	0.526
chr16	1520688	1521898	1211	61	778	0.642	0.488
chr16	1522096	1522397	302	17	196	0.649	0.535
chr16	1523750	1524559	810	62	565	0.698	0.629
chr16	1525590	1526050	461	24	277	0.601	0.587
chr16	1527201	1528028	828	48	516	0.623	0.6
chr16	1529603	1530232	630	31	408	0.648	0.472
chr16	1531662	1531977	316	20	209	0.661	0.58
chr16	1533433	1533787	355	14	212	0.597	0.443
chr16	1538816	1539387	572	29	320	0.559	0.652
chr16	1540927	1541245	319	15	187	0.586	0.548
chr16	1541633	1542257	625	28	361	0.578	0.537
chr16	1545010	1545347	338	25	203	0.601	0.823
chr16	1549854	1550012	159	9	81	0.509	0.895
chr16	1550223	1550715	493	22	293	0.594	0.51
chr16	1551022	1551128	107	6	69	0.645	0.542
chr16	1551827	1552252	426	16	225	0.528	0.555
chr16	1554031	1554282	252	13	148	0.587	0.612
chr16	1554799	1555079	281	14	179	0.637	0.499
chr16	1570783	1570895	113	8	57	0.504	1.13
chr16	1584657	1584820	164	16	114	0.695	0.833
chr16	1588974	1589898	925	76	716	0.774	0.549
chr16	1592450	1592560	111	7	70	0.631	0.661
chr16	1600056	1601177	1122	119	768	0.684	0.905
chr16	1601962	1605170	3209	322	2173	0.677	0.879
chr16	1610239	1610392	154	10	97	0.63	0.66
chr16	1616081	1616239	159	11	101	0.635	0.701
chr16	1628172	1628263	92	4	47	0.511	0.742
chr16	1644695	1645299	605	27	337	0.557	0.579
chr16	1645833	1646828	996	59	681	0.684	0.507
chr16	1662790	1663355	566	24	325	0.574	0.537
chr16	1663803	1664173	371	17	212	0.571	0.561
chr16	1667550	1667661	112	8	77	0.688	0.613
chr16	1667968	1668860	893	116	677	0.758	0.927
chr16	1681961	1682327	367	21	217	0.591	0.665
chr16	1695864	1697596	1733	144	1146	0.661	0.761
chr16	1698738	1699007	270	12	144	0.533	0.626
chr16	1704173	1704481	309	17	179	0.579	0.656
chr16	1717215	1717811	597	35	335	0.561	0.804
chr16	1717994	1718337	344	18	224	0.651	0.496
chr16	1719199	1719817	619	48	406	0.656	0.741
chr16	1722488	1723037	550	29	355	0.645	0.506
chr16	1723495	1723649	155	11	105	0.677	0.625
chr16	1724902	1731297	6396	542	3821	0.597	0.964
chr16	1733319	1733450	132	10	90	0.682	0.655
chr16	1735264	1735625	362	16	214	0.591	0.508
chr16	1736194	1737269	1076	59	671	0.624	0.565
chr16	1738619	1738749	131	11	81	0.618	0.88
chr16	1742243	1742368	126	9	80	0.635	0.713
chr16	1748219	1748316	98	12	72	0.735	0.933
chr16	1751306	1751910	605	35	368	0.608	0.662
chr16	1752348	1752589	242	15	160	0.661	0.574
chr16	1753667	1754444	778	71	556	0.715	0.731
chr16	1755987	1756944	958	50	648	0.676	0.457
chr16	1757269	1757442	174	10	113	0.649	0.55
chr16	1757605	1758912	1308	74	875	0.669	0.506
chr16	1760226	1763982	3757	374	2582	0.687	0.843
chr16	1765874	1766102	229	13	162	0.707	0.457
chr16	1767140	1767392	253	20	176	0.696	0.662
chr16	1767892	1768262	371	22	248	0.668	0.533
chr16	1768430	1768610	181	17	124	0.685	0.801
chr16	1771407	1773596	2190	215	1478	0.675	0.864
chr16	1776063	1776984	922	58	610	0.662	0.578
chr16	1777679	1779392	1714	100	1125	0.656	0.542
chr16	1779602	1779779	178	16	132	0.742	0.654
chr16	1780658	1782714	2057	149	1421	0.691	0.61
chr16	1784928	1785229	302	18	197	0.652	0.56
chr16	1798878	1799053	176	8	116	0.659	0.421
chr16	1799264	1799515	252	21	180	0.714	0.654
chr16	1800681	1800786	106	7	75	0.708	0.55
chr16	1806458	1807121	664	29	425	0.64	0.427
chr16	1808914	1809403	490	29	320	0.653	0.565
chr16	1816132	1817863	1732	206	1229	0.71	0.947
chr16	1861936	1862428	493	62	368	0.746	0.923
chr16	1886828	1887088	261	12	132	0.506	0.73
chr16	1901552	1902479	928	71	647	0.697	0.633
chr16	1907600	1908938	1339	147	994	0.742	0.797
chr16	1909697	1910472	776	37	513	0.661	0.452
chr16	1919519	1920269	751	75	553	0.736	0.752
chr16	1931321	1931513	193	13	115	0.596	0.76
chr16	1932735	1933626	892	77	622	0.697	0.76
chr16	1936959	1937068	110	10	78	0.709	0.724
chr16	1943680	1944063	384	21	254	0.661	0.504
chr16	1947345	1947562	218	18	119	0.546	1.122
chr16	1948188	1948579	392	41	294	0.75	0.744
chr16	1949321	1950155	835	87	600	0.719	0.837
chr16	1952683	1953113	431	20	266	0.617	0.488
chr16	1953667	1955558	1892	157	1167	0.617	0.893
chr16	1958484	1958750	267	23	193	0.723	0.662
chr16	1961604	1962755	1152	107	764	0.663	0.849
chr16	1964799	1965085	287	22	194	0.676	0.681
chr16	1965652	1965845	194	10	124	0.639	0.521
chr16	1968078	1970978	2901	211	1990	0.686	0.619
chr16	1973466	1974802	1337	162	977	0.731	0.909
chr16	1979889	1980630	742	89	562	0.757	0.843
chr16	1980864	1983028	2165	197	1456	0.673	0.807
chr16	1988275	1988756	482	31	319	0.662	0.589
chr16	1989531	1989929	399	23	276	0.692	0.486
chr16	1991065	1991160	96	8	68	0.708	0.727
chr16	1991639	1991874	236	16	159	0.674	0.608
chr16	1992253	1992720	468	40	306	0.654	0.81
chr16	1994106	1994257	152	13	101	0.664	0.797
chr16	1995313	1995758	446	26	302	0.677	0.514
chr16	1998913	2000042	1130	122	808	0.715	0.864
chr16	2009786	2010864	1079	120	792	0.734	0.832
chr16	2013313	2013795	483	36	324	0.671	0.663
chr16	2016703	2017491	789	111	629	0.797	0.89
chr16	2025984	2026945	962	57	648	0.674	0.526
chr16	2028799	2029000	202	19	141	0.698	0.784
chr16	2034643	2034742	100	11	69	0.69	0.926
chr16	2037527	2038367	841	97	605	0.719	0.892
chr16	2045016	2045392	377	26	250	0.663	0.632
chr16	2050117	2051121	1005	49	627	0.624	0.503
chr16	2052964	2053261	298	21	194	0.651	0.665
chr16	2053891	2054246	356	23	233	0.654	0.604
chr16	2060442	2060641	200	10	125	0.625	0.519
chr16	2064241	2064414	174	9	110	0.632	0.524
chr16	2065642	2065965	324	22	219	0.676	0.607
chr16	2066868	2067953	1086	48	660	0.608	0.48
chr16	2068761	2069661	901	56	582	0.646	0.596
chr16	2072226	2072585	360	20	238	0.661	0.516
chr16	2073361	2073804	444	24	303	0.682	0.468
chr16	2074261	2074623	363	27	253	0.697	0.615
chr16	2076298	2076458	161	9	106	0.658	0.519
chr16	2078097	2078648	552	28	363	0.658	0.473
chr16	2079814	2082468	2655	214	1866	0.703	0.656
chr16	2085620	2085823	204	16	135	0.662	0.746
chr16	2087516	2087675	160	10	107	0.669	0.577
chr16	2087914	2088017	104	8	75	0.721	0.6
chr16	2088599	2088702	104	7	61	0.587	0.783
chr16	2089392	2090687	1296	75	836	0.645	0.557
chr16	2091789	2093036	1248	65	806	0.646	0.5
chr16	2093241	2093779	539	43	362	0.672	0.714
chr16	2095458	2096859	1402	94	950	0.678	0.584
chr16	2097910	2102026	4117	314	2777	0.675	0.671
chr16	2102522	2103393	872	50	580	0.665	0.521
chr16	2104052	2105027	976	63	673	0.69	0.545
chr16	2105409	2105564	156	10	108	0.692	0.54
chr16	2106546	2107047	502	37	361	0.719	0.574
chr16	2107294	2108074	781	54	548	0.702	0.563
chr16	2114755	2115258	504	28	337	0.669	0.497
chr16	2117156	2117331	176	14	107	0.608	0.878
chr16	2120109	2120189	81	10	45	0.556	1.607
chr16	2124685	2126377	1693	184	1229	0.726	0.836
chr16	2138505	2139110	606	86	479	0.79	0.909
chr16	2144909	2146257	1349	140	870	0.645	0.998
chr16	2154191	2155869	1679	137	1045	0.622	0.93
chr16	2160456	2161774	1319	78	919	0.697	0.488
chr16	2161919	2162799	881	49	600	0.681	0.481
chr16	2163236	2163568	333	20	207	0.622	0.624
chr16	2166121	2166333	213	14	140	0.657	0.61
chr16	2167744	2167974	231	16	159	0.688	0.585
chr16	2168192	2169401	1210	167	947	0.783	0.902
chr16	2169727	2171516	1790	147	1294	0.723	0.633
chr16	2172121	2172575	455	25	281	0.618	0.62
chr16	2173835	2175165	1331	78	899	0.675	0.521
chr16	2176770	2177066	297	17	195	0.657	0.531
chr16	2179276	2179480	205	14	140	0.683	0.592
chr16	2185959	2187232	1274	168	1010	0.793	0.839
chr16	2195238	2196264	1027	100	714	0.695	0.807
chr16	2196560	2196690	131	14	89	0.679	0.961
chr16	2198458	2198591	134	11	87	0.649	0.779
chr16	2203935	2205531	1597	199	1170	0.733	0.929
chr16	2213159	2214066	908	99	645	0.71	0.874
chr16	2222566	2222960	395	22	262	0.663	0.507
chr16	2224252	2224348	97	13	66	0.68	1.158
chr16	2224660	2225570	911	60	610	0.67	0.593
chr16	2226630	2228040	1411	153	999	0.708	0.865
chr16	2233073	2233200	128	11	94	0.734	0.656
chr16	2234448	2234868	421	21	280	0.665	0.453
chr16	2235444	2235538	95	7	59	0.621	0.803
chr16	2241270	2242102	833	92	610	0.732	0.829
chr16	2257191	2258991	1801	201	1237	0.687	0.947
chr16	2265857	2266098	242	13	147	0.607	0.583
chr16	2271210	2271320	111	8	69	0.622	0.747
chr16	2271457	2271567	111	8	64	0.577	0.868
chr16	2274302	2275728	1427	70	924	0.648	0.472
chr16	2278037	2278381	345	22	225	0.652	0.602
chr16	2279311	2279494	184	13	123	0.668	0.651
chr16	2287361	2288214	854	49	554	0.649	0.549
chr16	2309687	2309852	166	13	106	0.639	0.782
chr16	2314447	2314530	84	8	50	0.595	1.075
chr16	2322337	2322652	316	12	175	0.554	0.496
chr16	2329708	2332166	2459	286	1820	0.74	0.857
chr16	2389919	2390659	741	53	500	0.675	0.629
chr16	2418704	2420097	1394	169	994	0.713	0.962
chr16	2435172	2435474	303	13	176	0.581	0.509
chr16	2438947	2439275	329	23	206	0.626	0.714
chr16	2441056	2441249	194	14	126	0.649	0.689
chr16	2443501	2443839	339	17	216	0.637	0.503
chr16	2449727	2450566	840	77	597	0.711	0.726
chr16	2457652	2458542	891	105	662	0.743	0.859
chr16	2461251	2462028	778	88	604	0.776	0.752
chr16	2462389	2462863	475	34	324	0.682	0.621
chr16	2463734	2465931	2198	265	1675	0.762	0.831
chr16	2466068	2466302	235	12	136	0.579	0.613
chr16	2475771	2476283	513	28	331	0.645	0.527
chr16	2486319	2487182	864	63	554	0.641	0.71
chr16	2490151	2490493	343	23	233	0.679	0.6
chr16	2503455	2504850	1396	176	1034	0.741	0.927
chr16	2509585	2511073	1489	147	1016	0.682	0.855
chr16	2517884	2518369	486	34	334	0.687	0.593
chr16	2521728	2522851	1124	107	775	0.69	0.822
chr16	2527577	2528753	1177	138	868	0.737	0.872
chr16	2529557	2529808	252	11	125	0.496	0.763
chr16	2533120	2533302	183	11	116	0.634	0.607
chr16	2538520	2538665	146	11	84	0.575	0.945
chr16	2547018	2547914	897	44	527	0.588	0.569
chr16	2551848	2552162	315	17	192	0.61	0.583
chr16	2552528	2552712	185	13	114	0.616	0.788
chr16	2553329	2553583	255	12	154	0.604	0.567
chr16	2554947	2555106	160	14	105	0.656	0.813
chr16	2555679	2555969	291	14	182	0.625	0.498
chr16	2556719	2556928	210	15	133	0.633	0.717
chr16	2563189	2563371	183	12	106	0.579	0.805
chr16	2565245	2565333	89	10	60	0.674	0.993
chr16	2565714	2565883	170	14	102	0.6	0.921
chr16	2566056	2566240	185	11	115	0.622	0.618
chr16	2567156	2567493	338	27	221	0.654	0.749
chr16	2569334	2569502	169	12	81	0.479	1.237
chr16	2570870	2571144	275	15	179	0.651	0.515
chr16	2571375	2571552	178	16	133	0.747	0.66
chr16	2573523	2574174	652	39	404	0.62	0.627
chr16	2575709	2575887	179	10	119	0.665	0.566
chr16	2585443	2585904	462	17	252	0.545	0.499
chr16	2587648	2587887	240	19	159	0.662	0.722
chr16	2588019	2588252	234	12	150	0.641	0.502
chr16	2593239	2594199	961	63	605	0.63	0.662
chr16	2600820	2600980	161	13	111	0.689	0.7
chr16	2602688	2602859	172	10	121	0.703	0.47
chr16	2603263	2604064	802	35	499	0.622	0.454
chr16	2604612	2604811	200	17	137	0.685	0.726
chr16	2606161	2606709	549	39	346	0.63	0.718
chr16	2608655	2608832	178	15	131	0.736	0.65
chr16	2609093	2609530	438	24	265	0.605	0.604
chr16	2610688	2610886	199	16	99	0.497	1.3
chr16	2612732	2613039	308	25	205	0.666	0.736
chr16	2613986	2614159	174	12	109	0.626	0.704
chr16	2614357	2614494	138	11	87	0.63	0.807
chr16	2616851	2617023	173	13	102	0.59	0.877
chr16	2623290	2623521	232	17	150	0.647	0.709
chr16	2624282	2624518	237	12	152	0.641	0.501
chr16	2625119	2625275	157	15	101	0.643	0.926
chr16	2626643	2626898	256	11	150	0.586	0.548
chr16	2627551	2627669	119	8	74	0.622	0.75
chr16	2628082	2628362	281	15	170	0.605	0.585
chr16	2632329	2633216	888	44	515	0.58	0.589
chr16	2643524	2643656	133	8	75	0.564	0.788
chr16	2648102	2648242	141	6	84	0.596	0.498
chr16	2650961	2651020	60	4	39	0.65	0.635
chr16	2653216	2653498	283	10	132	0.466	0.652
chr16	2653729	2653881	153	7	71	0.464	0.854
chr16	2654108	2654506	399	13	186	0.466	0.623
chr16	2657123	2657437	315	10	154	0.489	0.533
chr16	2659550	2659695	146	8	84	0.575	0.687
chr16	2662747	2663842	1096	120	798	0.728	0.839
chr16	2672328	2673341	1014	78	653	0.644	0.743
chr16	2677319	2677375	57	6	39	0.684	0.905
chr16	2680272	2680476	205	10	135	0.659	0.45
chr16	2680597	2680817	221	14	144	0.652	0.6
chr16	2680972	2681550	579	27	365	0.63	0.469
chr16	2685253	2686054	802	36	499	0.622	0.468
chr16	2686587	2687052	466	32	302	0.648	0.654
chr16	2689423	2689546	124	12	78	0.629	0.979
chr16	2692192	2692449	258	14	150	0.581	0.643
chr16	2694943	2695133	191	14	132	0.691	0.619
